event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo,category,ir%,inc_units,isu_percent,inc_revenue,ir_percent_calc,rev_per_discount_unit,rev_per_discount_amount,isu%,promo_category,incremental_revenue,margin_efficiency,incremental_margin%,before_rev,before_qty,after_qty,ir_row
bf2632,STCHE-1,CAMP_SAN_01,P12,62,50% OFF,57,66,,,,chennai,123,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3534,2046.0,Personal Care,-42.10526315789473,9.0,-18.06615776081425,-1488.0,-38.54961832061068,-48.0,-77.41935483870968,15.789473684210526,Other,-1488.0,-72.72727272727273,-42.10526315789473,3534.0,57.0,66.0,-42.10526315789473
902903,STVSK-2,CAMP_DIW_01,P13,350,BOGOF,49,164,,,,visakhapatnam,213,Atliq_High_Glo_15W_LED_Bulb,175.0,17150,28700.0,Home Appliances,67.3469387755102,115.0,-18.06615776081425,11550.0,-38.54961832061068,66.0,18.857142857142858,234.69387755102042,Other,11550.0,40.243902439024396,67.3469387755102,17150.0,49.0,164.0,67.3469387755102
8481be,STCHE-1,CAMP_DIW_01,P04,290,25% OFF,327,287,,,,chennai,614,Atliq_Farm_Chakki_Atta (1KG),72.5,94830,62422.5,Grocery & Staples,-34.174311926605505,-40.0,-18.06615776081425,-32407.5,-38.54961832061068,-447.0,-154.13793103448276,-12.232415902140673,Other,-32407.5,-51.91637630662021,-34.174311926605505,94830.0,327.0,287.0,-34.174311926605505
333ef0,STHYD-0,CAMP_DIW_01,P14,1020,BOGOF,47,163,,,,hyderabad,210,Atliq_waterproof_Immersion_Rod,510.0,47940,83130.0,Home Appliances,73.40425531914893,116.0,-18.06615776081425,35190.0,-38.54961832061068,69.0,6.764705882352941,246.80851063829786,Other,35190.0,42.331288343558285,73.40425531914893,47940.0,47.0,163.0,73.40425531914893
5dd3d3,STVJD-0,CAMP_DIW_01,P09,110,50% OFF,40,54,,,,vijayawada,94,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,4400,2970.0,Personal Care,-32.5,14.0,-18.06615776081425,-1430.0,-38.54961832061068,-26.0,-23.636363636363637,35.0,Other,-1430.0,-48.148148148148145,-32.5,4400.0,40.0,54.0,-32.5
98cc83,STVSK-0,CAMP_DIW_01,P10,65,50% OFF,84,127,,,,visakhapatnam,211,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,5460,4127.5,Personal Care,-24.404761904761905,43.0,-18.06615776081425,-1332.5,-38.54961832061068,-41.0,-63.07692307692308,51.19047619047619,Other,-1332.5,-32.28346456692913,-24.404761904761905,5460.0,84.0,127.0,-24.404761904761905
5a6ad7,STBLR-9,CAMP_DIW_01,P14,1020,BOGOF,45,153,,,,bengaluru,198,Atliq_waterproof_Immersion_Rod,510.0,45900,78030.0,Home Appliances,70.0,108.0,-18.06615776081425,32130.0,-38.54961832061068,63.0,6.176470588235294,240.0,Other,32130.0,41.17647058823529,70.0,45900.0,45.0,153.0,70.0
b0cc1e,STBLR-9,CAMP_SAN_01,P02,860,33% OFF,610,847,,,,bengaluru,1457,Atliq_Sonamasuri_Rice (10KG),283.8,524600,488041.4,Grocery & Staples,-6.968852459016389,237.0,-18.06615776081425,-36558.59999999998,-38.54961832061068,-128.81818181818173,-14.978858350951366,38.85245901639344,Other,-36558.59999999998,-7.49088089657967,-6.968852459016389,524600.0,610.0,847.0,-6.968852459016389
21b73e,STTRV-0,CAMP_DIW_01,P05,55,25% OFF,61,59,,,,trivandrum,120,Atliq_Scrub_Sponge_For_Dishwash,13.75,3355,2433.75,Home Care,-27.459016393442624,-2.0,-18.06615776081425,-921.25,-38.54961832061068,-67.0,-121.81818181818181,-3.278688524590164,Other,-921.25,-37.85310734463277,-27.459016393442624,3355.0,61.0,59.0,-27.459016393442624
c3c9e3,STVSK-1,CAMP_DIW_01,P15,3000,500 Cashback,301,869,,,,visakhapatnam,1170,Atliq_Home_Essential_8_Product_Combo,2500.0,903000,434500.0,Combo1,-51.88261351052049,568.0,-18.06615776081425,-468500.0,-38.54961832061068,-187.4,-6.246666666666667,188.70431893687706,Other,-468500.0,-107.82508630609897,-51.88261351052049,903000.0,301.0,869.0,-51.88261351052049
b76f57,STBLR-8,CAMP_DIW_01,P13,350,BOGOF,66,220,,,,bengaluru,286,Atliq_High_Glo_15W_LED_Bulb,175.0,23100,38500.0,Home Appliances,66.66666666666666,154.0,-18.06615776081425,15400.0,-38.54961832061068,88.0,25.142857142857142,233.33333333333334,Other,15400.0,40.0,66.66666666666666,23100.0,66.0,220.0,66.66666666666666
95792f,STMDU-2,CAMP_SAN_01,P15,3000,500 Cashback,106,243,,,,madurai,349,Atliq_Home_Essential_8_Product_Combo,2500.0,318000,121500.0,Combo1,-61.79245283018868,137.0,-18.06615776081425,-196500.0,-38.54961832061068,-78.6,-2.62,129.24528301886792,Other,-196500.0,-161.7283950617284,-61.79245283018868,318000.0,106.0,243.0,-61.79245283018868
53b2fd,STHYD-6,CAMP_DIW_01,P01,172,33% OFF,320,467,,,,hyderabad,787,Atliq_Masoor_Dal (1KG),56.760000000000005,55040,53817.079999999994,Grocery & Staples,-2.22187500000001,147.0,-18.06615776081425,-1222.9200000000055,-38.54961832061068,-21.545454545454643,-12.526427061310837,45.9375,Other,-1222.9200000000055,-2.2723640896161696,-2.22187500000001,55040.0,320.0,467.0,-2.22187500000001
6a54d2,STCHE-5,CAMP_SAN_01,P01,172,33% OFF,303,360,,,,chennai,663,Atliq_Masoor_Dal (1KG),56.760000000000005,52116,41486.4,Grocery & Staples,-20.396039603960393,57.0,-18.06615776081425,-10629.599999999999,-38.54961832061068,-187.27272727272722,-108.8794926004228,18.81188118811881,Other,-10629.599999999999,-25.621890547263675,-20.396039603960393,52116.0,303.0,360.0,-20.396039603960393
cb7ddd,STVJD-1,CAMP_DIW_01,P09,110,50% OFF,49,65,,,,vijayawada,114,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5390,3575.0,Personal Care,-33.6734693877551,16.0,-18.06615776081425,-1815.0,-38.54961832061068,-33.0,-30.0,32.6530612244898,Other,-1815.0,-50.76923076923077,-33.6734693877551,5390.0,49.0,65.0,-33.6734693877551
f57184,STHYD-5,CAMP_SAN_01,P05,55,25% OFF,21,18,,,,hyderabad,39,Atliq_Scrub_Sponge_For_Dishwash,13.75,1155,742.5,Home Care,-35.714285714285715,-3.0,-18.06615776081425,-412.5,-38.54961832061068,-30.0,-54.54545454545455,-14.285714285714285,Other,-412.5,-55.55555555555556,-35.714285714285715,1155.0,21.0,18.0,-35.714285714285715
4f76ac,STMYS-3,CAMP_DIW_01,P04,290,25% OFF,383,344,,,,mysuru,727,Atliq_Farm_Chakki_Atta (1KG),72.5,111070,74820.0,Grocery & Staples,-32.637075718015666,-39.0,-18.06615776081425,-36250.0,-38.54961832061068,-500.0,-172.41379310344828,-10.182767624020887,Other,-36250.0,-48.44961240310077,-32.637075718015666,111070.0,383.0,344.0,-32.637075718015666
3b086a,STBLR-4,CAMP_SAN_01,P06,415,25% OFF,36,29,,,,bengaluru,65,Atliq_Fusion_Container_Set_of_3,103.75,14940,9026.25,Home Care,-39.58333333333333,-7.0,-18.06615776081425,-5913.75,-38.54961832061068,-57.0,-13.734939759036145,-19.444444444444446,Other,-5913.75,-65.51724137931035,-39.58333333333333,14940.0,36.0,29.0,-39.58333333333333
0cc836,STVSK-0,CAMP_SAN_01,P05,55,25% OFF,18,14,,,,visakhapatnam,32,Atliq_Scrub_Sponge_For_Dishwash,13.75,990,577.5,Home Care,-41.66666666666667,-4.0,-18.06615776081425,-412.5,-38.54961832061068,-30.0,-54.54545454545455,-22.22222222222222,Other,-412.5,-71.42857142857143,-41.66666666666667,990.0,18.0,14.0,-41.66666666666667
aacd2a,STMYS-3,CAMP_SAN_01,P10,50,25% OFF,25,21,,,,mysuru,46,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1250,787.5,Personal Care,-37.0,-4.0,-18.06615776081425,-462.5,-38.54961832061068,-37.0,-74.0,-16.0,Other,-462.5,-58.730158730158735,-37.0,1250.0,25.0,21.0,-37.0
3968a6,STMYS-3,CAMP_SAN_01,P05,55,25% OFF,19,16,,,,mysuru,35,Atliq_Scrub_Sponge_For_Dishwash,13.75,1045,660.0,Home Care,-36.84210526315789,-3.0,-18.06615776081425,-385.0,-38.54961832061068,-28.0,-50.90909090909091,-15.789473684210526,Other,-385.0,-58.333333333333336,-36.84210526315789,1045.0,19.0,16.0,-36.84210526315789
fc2170,STCBE-3,CAMP_SAN_01,P08,1190,BOGOF,40,158,,,,coimbatore,198,Atliq_Double_Bedsheet_set,595.0,47600,94010.0,Home Care,97.5,118.0,-18.06615776081425,46410.0,-38.54961832061068,78.0,6.554621848739496,295.0,Other,46410.0,49.36708860759494,97.5,47600.0,40.0,158.0,97.5
368ca0,STBLR-4,CAMP_SAN_01,P04,370,BOGOF,432,1736,,,,bengaluru,2168,Atliq_Farm_Chakki_Atta (1KG),185.0,159840,321160.0,Grocery & Staples,100.92592592592592,1304.0,-18.06615776081425,161320.0,-38.54961832061068,872.0,235.67567567567568,301.85185185185185,Other,161320.0,50.23041474654379,100.92592592592592,159840.0,432.0,1736.0,100.92592592592592
729701,STVSK-2,CAMP_SAN_01,P06,415,25% OFF,22,18,,,,visakhapatnam,40,Atliq_Fusion_Container_Set_of_3,103.75,9130,5602.5,Home Care,-38.63636363636363,-4.0,-18.06615776081425,-3527.5,-38.54961832061068,-34.0,-8.19277108433735,-18.181818181818183,Other,-3527.5,-62.96296296296296,-38.63636363636363,9130.0,22.0,18.0,-38.63636363636363
6d863b,STCBE-1,CAMP_SAN_01,P07,300,BOGOF,40,155,,,,coimbatore,195,Atliq_Curtains,150.0,12000,23250.0,Home Care,93.75,115.0,-18.06615776081425,11250.0,-38.54961832061068,75.0,25.0,287.5,Other,11250.0,48.38709677419355,93.75,12000.0,40.0,155.0,93.75
1d651c,STCHE-5,CAMP_SAN_01,P15,3000,500 Cashback,121,273,,,,chennai,394,Atliq_Home_Essential_8_Product_Combo,2500.0,363000,136500.0,Combo1,-62.396694214876035,152.0,-18.06615776081425,-226500.0,-38.54961832061068,-90.6,-3.02,125.6198347107438,Other,-226500.0,-165.93406593406596,-62.396694214876035,363000.0,121.0,273.0,-62.396694214876035
a7aa70,STMDU-2,CAMP_SAN_01,P11,190,50% OFF,25,28,,,,madurai,53,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,4750,2660.0,Personal Care,-44.0,3.0,-18.06615776081425,-2090.0,-38.54961832061068,-22.0,-11.578947368421053,12.0,Other,-2090.0,-78.57142857142857,-44.0,4750.0,25.0,28.0,-44.0
06c981,STHYD-2,CAMP_DIW_01,P14,1020,BOGOF,42,139,,,,hyderabad,181,Atliq_waterproof_Immersion_Rod,510.0,42840,70890.0,Home Appliances,65.47619047619048,97.0,-18.06615776081425,28050.0,-38.54961832061068,55.0,5.392156862745098,230.95238095238093,Other,28050.0,39.568345323741006,65.47619047619048,42840.0,42.0,139.0,65.47619047619048
626cb9,STMLR-0,CAMP_DIW_01,P09,110,50% OFF,36,48,,,,mangalore,84,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,3960,2640.0,Personal Care,-33.33333333333333,12.0,-18.06615776081425,-1320.0,-38.54961832061068,-24.0,-21.818181818181817,33.33333333333333,Other,-1320.0,-50.0,-33.33333333333333,3960.0,36.0,48.0,-33.33333333333333
6c1493,STVJD-1,CAMP_SAN_01,P15,3000,500 Cashback,66,144,,,,vijayawada,210,Atliq_Home_Essential_8_Product_Combo,2500.0,198000,72000.0,Combo1,-63.63636363636363,78.0,-18.06615776081425,-126000.0,-38.54961832061068,-50.4,-1.68,118.18181818181819,Other,-126000.0,-175.0,-63.63636363636363,198000.0,66.0,144.0,-63.63636363636363
c22ead,STBLR-6,CAMP_SAN_01,P11,190,50% OFF,43,66,,,,bengaluru,109,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8170,6270.0,Personal Care,-23.25581395348837,23.0,-18.06615776081425,-1900.0,-38.54961832061068,-20.0,-10.526315789473685,53.48837209302325,Other,-1900.0,-30.303030303030305,-23.25581395348837,8170.0,43.0,66.0,-23.25581395348837
a35a4f,STCHE-6,CAMP_DIW_01,P10,65,50% OFF,122,153,,,,chennai,275,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7930,4972.5,Personal Care,-37.295081967213115,31.0,-18.06615776081425,-2957.5,-38.54961832061068,-91.0,-140.0,25.40983606557377,Other,-2957.5,-59.47712418300654,-37.295081967213115,7930.0,122.0,153.0,-37.295081967213115
4f7c26,STCBE-4,CAMP_DIW_01,P15,3000,500 Cashback,316,818,,,,coimbatore,1134,Atliq_Home_Essential_8_Product_Combo,2500.0,948000,409000.0,Combo1,-56.856540084388186,502.0,-18.06615776081425,-539000.0,-38.54961832061068,-215.6,-7.1866666666666665,158.86075949367088,Other,-539000.0,-131.78484107579462,-56.856540084388186,948000.0,316.0,818.0,-56.856540084388186
c4dae9,STHYD-0,CAMP_DIW_01,P08,1190,BOGOF,52,180,,,,hyderabad,232,Atliq_Double_Bedsheet_set,595.0,61880,107100.0,Home Care,73.07692307692307,128.0,-18.06615776081425,45220.0,-38.54961832061068,76.0,6.38655462184874,246.15384615384616,Other,45220.0,42.22222222222222,73.07692307692307,61880.0,52.0,180.0,73.07692307692307
f199be,STBLR-6,CAMP_DIW_01,P06,415,25% OFF,87,78,,,,bengaluru,165,Atliq_Fusion_Container_Set_of_3,103.75,36105,24277.5,Home Care,-32.758620689655174,-9.0,-18.06615776081425,-11827.5,-38.54961832061068,-114.0,-27.46987951807229,-10.344827586206897,Other,-11827.5,-48.717948717948715,-32.758620689655174,36105.0,87.0,78.0,-32.758620689655174
c1debe,STCHE-3,CAMP_DIW_01,P15,3000,500 Cashback,381,1303,,,,chennai,1684,Atliq_Home_Essential_8_Product_Combo,2500.0,1143000,651500.0,Combo1,-43.00087489063867,922.0,-18.06615776081425,-491500.0,-38.54961832061068,-196.6,-6.553333333333334,241.99475065616798,Other,-491500.0,-75.44128933231006,-43.00087489063867,1143000.0,381.0,1303.0,-43.00087489063867
d61f6f,STHYD-3,CAMP_SAN_01,P03,200,BOGOF,331,903,,,,hyderabad,1234,Atliq_Suflower_Oil (1L),100.0,66200,90300.0,Grocery & Staples,36.40483383685801,572.0,-18.06615776081425,24100.0,-38.54961832061068,241.0,120.5,172.809667673716,Other,24100.0,26.688815060908084,36.40483383685801,66200.0,331.0,903.0,36.40483383685801
459bc3,STBLR-8,CAMP_SAN_01,P13,350,BOGOF,97,378,,,,bengaluru,475,Atliq_High_Glo_15W_LED_Bulb,175.0,33950,66150.0,Home Appliances,94.84536082474226,281.0,-18.06615776081425,32200.0,-38.54961832061068,184.0,52.57142857142857,289.69072164948454,Other,32200.0,48.67724867724868,94.84536082474226,33950.0,97.0,378.0,94.84536082474226
ed90b8,STVSK-4,CAMP_SAN_01,P05,55,25% OFF,18,13,,,,visakhapatnam,31,Atliq_Scrub_Sponge_For_Dishwash,13.75,990,536.25,Home Care,-45.83333333333333,-5.0,-18.06615776081425,-453.75,-38.54961832061068,-33.0,-60.0,-27.77777777777778,Other,-453.75,-84.61538461538461,-45.83333333333333,990.0,18.0,13.0,-45.83333333333333
8fecef,STCHE-1,CAMP_DIW_01,P07,300,BOGOF,75,217,,,,chennai,292,Atliq_Curtains,150.0,22500,32550.0,Home Care,44.666666666666664,142.0,-18.06615776081425,10050.0,-38.54961832061068,67.0,22.333333333333332,189.33333333333334,Other,10050.0,30.87557603686636,44.666666666666664,22500.0,75.0,217.0,44.666666666666664
dc2bb1,STMYS-3,CAMP_SAN_01,P02,860,33% OFF,400,476,,,,mysuru,876,Atliq_Sonamasuri_Rice (10KG),283.8,344000,274271.2,Grocery & Staples,-20.269999999999996,76.0,-18.06615776081425,-69728.79999999999,-38.54961832061068,-245.69696969696966,-28.569415081042987,19.0,Other,-69728.79999999999,-25.42330364981813,-20.269999999999996,344000.0,400.0,476.0,-20.269999999999996
13a676,STCBE-4,CAMP_DIW_01,P01,172,33% OFF,203,296,,,,coimbatore,499,Atliq_Masoor_Dal (1KG),56.760000000000005,34916,34111.04,Grocery & Staples,-2.30541871921182,93.0,-18.06615776081425,-804.9599999999991,-38.54961832061068,-14.181818181818166,-8.245243128964049,45.812807881773395,Other,-804.9599999999991,-2.359822509076238,-2.30541871921182,34916.0,203.0,296.0,-2.30541871921182
42fb76,STHYD-5,CAMP_DIW_01,P10,65,50% OFF,112,151,,,,hyderabad,263,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,7280,4907.5,Personal Care,-32.589285714285715,39.0,-18.06615776081425,-2372.5,-38.54961832061068,-73.0,-112.3076923076923,34.82142857142857,Other,-2372.5,-48.34437086092716,-32.589285714285715,7280.0,112.0,151.0,-32.589285714285715
f741af,STHYD-2,CAMP_SAN_01,P01,172,33% OFF,333,456,,,,hyderabad,789,Atliq_Masoor_Dal (1KG),56.760000000000005,57276,52549.439999999995,Grocery & Staples,-8.25225225225226,123.0,-18.06615776081425,-4726.560000000005,-38.54961832061068,-83.27272727272735,-48.41437632135311,36.93693693693694,Other,-4726.560000000005,-8.994501178318941,-8.25225225225226,57276.0,333.0,456.0,-8.25225225225226
5c6465,STHYD-5,CAMP_SAN_01,P08,1190,BOGOF,36,139,,,,hyderabad,175,Atliq_Double_Bedsheet_set,595.0,42840,82705.0,Home Care,93.05555555555556,103.0,-18.06615776081425,39865.0,-38.54961832061068,67.0,5.630252100840337,286.11111111111114,Other,39865.0,48.201438848920866,93.05555555555556,42840.0,36.0,139.0,93.05555555555556
2ba228,STCHE-5,CAMP_DIW_01,P02,860,33% OFF,316,388,,,,chennai,704,Atliq_Sonamasuri_Rice (10KG),283.8,271760,223565.6,Grocery & Staples,-17.734177215189874,72.0,-18.06615776081425,-48194.399999999994,-38.54961832061068,-169.81818181818178,-19.74630021141649,22.78481012658228,Other,-48194.399999999994,-21.55716264040621,-17.734177215189874,271760.0,316.0,388.0,-17.734177215189874
21ac82,STHYD-2,CAMP_SAN_01,P06,415,25% OFF,46,34,,,,hyderabad,80,Atliq_Fusion_Container_Set_of_3,103.75,19090,10582.5,Home Care,-44.565217391304344,-12.0,-18.06615776081425,-8507.5,-38.54961832061068,-82.0,-19.759036144578314,-26.08695652173913,Other,-8507.5,-80.3921568627451,-44.565217391304344,19090.0,46.0,34.0,-44.565217391304344
8e97d1,STBLR-7,CAMP_SAN_01,P09,90,25% OFF,72,58,,,,bengaluru,130,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,6480,3915.0,Personal Care,-39.58333333333333,-14.0,-18.06615776081425,-2565.0,-38.54961832061068,-114.0,-126.66666666666667,-19.444444444444446,Other,-2565.0,-65.51724137931035,-39.58333333333333,6480.0,72.0,58.0,-39.58333333333333
335090,STMYS-0,CAMP_DIW_01,P15,3000,500 Cashback,262,673,,,,mysuru,935,Atliq_Home_Essential_8_Product_Combo,2500.0,786000,336500.0,Combo1,-57.1882951653944,411.0,-18.06615776081425,-449500.0,-38.54961832061068,-179.8,-5.993333333333333,156.87022900763358,Other,-449500.0,-133.58098068350668,-57.1882951653944,786000.0,262.0,673.0,-57.1882951653944
fc8d10,STMLR-0,CAMP_SAN_01,P08,1190,BOGOF,27,70,,,,mangalore,97,Atliq_Double_Bedsheet_set,595.0,32130,41650.0,Home Care,29.629629629629626,43.0,-18.06615776081425,9520.0,-38.54961832061068,16.0,1.3445378151260505,159.25925925925927,Other,9520.0,22.857142857142858,29.629629629629626,32130.0,27.0,70.0,29.629629629629626
9a425b,STCBE-0,CAMP_DIW_01,P03,156,25% OFF,276,267,,,,coimbatore,543,Atliq_Suflower_Oil (1L),39.0,43056,31239.0,Grocery & Staples,-27.445652173913043,-9.0,-18.06615776081425,-11817.0,-38.54961832061068,-303.0,-194.23076923076923,-3.260869565217391,Other,-11817.0,-37.82771535580524,-27.445652173913043,43056.0,276.0,267.0,-27.445652173913043
4f570c,STBLR-7,CAMP_DIW_01,P05,55,25% OFF,122,107,,,,bengaluru,229,Atliq_Scrub_Sponge_For_Dishwash,13.75,6710,4413.75,Home Care,-34.22131147540984,-15.0,-18.06615776081425,-2296.25,-38.54961832061068,-167.0,-303.6363636363636,-12.295081967213115,Other,-2296.25,-52.024922118380054,-34.22131147540984,6710.0,122.0,107.0,-34.22131147540984
d1138a,STTRV-1,CAMP_DIW_01,P12,62,50% OFF,63,84,,,,trivandrum,147,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3906,2604.0,Personal Care,-33.33333333333333,21.0,-18.06615776081425,-1302.0,-38.54961832061068,-42.0,-67.74193548387098,33.33333333333333,Other,-1302.0,-50.0,-33.33333333333333,3906.0,63.0,84.0,-33.33333333333333
b6dd84,STVJD-1,CAMP_SAN_01,P01,172,33% OFF,166,225,,,,vijayawada,391,Atliq_Masoor_Dal (1KG),56.760000000000005,28552,25929.0,Grocery & Staples,-9.186746987951807,59.0,-18.06615776081425,-2623.0,-38.54961832061068,-46.21212121212121,-26.867512332628607,35.54216867469879,Other,-2623.0,-10.11608623548922,-9.186746987951807,28552.0,166.0,225.0,-9.186746987951807
151c7d,STMLR-1,CAMP_DIW_01,P06,415,25% OFF,49,42,,,,mangalore,91,Atliq_Fusion_Container_Set_of_3,103.75,20335,13072.5,Home Care,-35.714285714285715,-7.0,-18.06615776081425,-7262.5,-38.54961832061068,-70.0,-16.867469879518072,-14.285714285714285,Other,-7262.5,-55.55555555555556,-35.714285714285715,20335.0,49.0,42.0,-35.714285714285715
240703,STHYD-5,CAMP_SAN_01,P02,860,33% OFF,471,659,,,,hyderabad,1130,Atliq_Sonamasuri_Rice (10KG),283.8,405060,379715.80000000005,Grocery & Staples,-6.256900212314213,188.0,-18.06615776081425,-25344.199999999953,-38.54961832061068,-89.30303030303014,-10.384073291050017,39.91507430997877,Other,-25344.199999999953,-6.674518152786887,-6.256900212314213,405060.0,471.0,659.0,-6.256900212314213
8d5095,STCBE-2,CAMP_DIW_01,P15,3000,500 Cashback,234,840,,,,coimbatore,1074,Atliq_Home_Essential_8_Product_Combo,2500.0,702000,420000.0,Combo1,-40.17094017094017,606.0,-18.06615776081425,-282000.0,-38.54961832061068,-112.8,-3.76,258.974358974359,Other,-282000.0,-67.14285714285714,-40.17094017094017,702000.0,234.0,840.0,-40.17094017094017
efd0d2,STMYS-2,CAMP_DIW_01,P15,3000,500 Cashback,486,1273,,,,mysuru,1759,Atliq_Home_Essential_8_Product_Combo,2500.0,1458000,636500.0,Combo1,-56.344307270233195,787.0,-18.06615776081425,-821500.0,-38.54961832061068,-328.6,-10.953333333333333,161.93415637860082,Other,-821500.0,-129.06520031421837,-56.344307270233195,1458000.0,486.0,1273.0,-56.344307270233195
8ef678,STMYS-3,CAMP_DIW_01,P01,172,33% OFF,311,398,,,,mysuru,709,Atliq_Masoor_Dal (1KG),56.760000000000005,53492,45865.52,Grocery & Staples,-14.25723472668811,87.0,-18.06615776081425,-7626.480000000003,-38.54961832061068,-134.3636363636364,-78.11839323467233,27.974276527331188,Other,-7626.480000000003,-16.627915697892455,-14.25723472668811,53492.0,311.0,398.0,-14.25723472668811
4ca177,STVSK-4,CAMP_SAN_01,P14,1020,BOGOF,75,198,,,,visakhapatnam,273,Atliq_waterproof_Immersion_Rod,510.0,76500,100980.0,Home Appliances,32.0,123.0,-18.06615776081425,24480.0,-38.54961832061068,48.0,4.705882352941177,164.0,Other,24480.0,24.242424242424242,32.0,76500.0,75.0,198.0,32.0
fc3f51,STBLR-6,CAMP_SAN_01,P07,300,BOGOF,40,165,,,,bengaluru,205,Atliq_Curtains,150.0,12000,24750.0,Home Care,106.25,125.0,-18.06615776081425,12750.0,-38.54961832061068,85.0,28.333333333333332,312.5,Other,12750.0,51.515151515151516,106.25,12000.0,40.0,165.0,106.25
f3d93f,STHYD-4,CAMP_DIW_01,P09,110,50% OFF,73,95,,,,hyderabad,168,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,8030,5225.0,Personal Care,-34.93150684931507,22.0,-18.06615776081425,-2805.0,-38.54961832061068,-51.0,-46.36363636363637,30.136986301369863,Other,-2805.0,-53.68421052631579,-34.93150684931507,8030.0,73.0,95.0,-34.93150684931507
792708,STBLR-5,CAMP_SAN_01,P13,350,BOGOF,115,445,,,,bengaluru,560,Atliq_High_Glo_15W_LED_Bulb,175.0,40250,77875.0,Home Appliances,93.47826086956522,330.0,-18.06615776081425,37625.0,-38.54961832061068,215.0,61.42857142857143,286.95652173913044,Other,37625.0,48.31460674157304,93.47826086956522,40250.0,115.0,445.0,93.47826086956522
4692bf,STMLR-0,CAMP_SAN_01,P04,370,BOGOF,267,731,,,,mangalore,998,Atliq_Farm_Chakki_Atta (1KG),185.0,98790,135235.0,Grocery & Staples,36.89138576779026,464.0,-18.06615776081425,36445.0,-38.54961832061068,197.0,53.24324324324324,173.78277153558054,Other,36445.0,26.949384404924757,36.89138576779026,98790.0,267.0,731.0,36.89138576779026
deb3a5,STHYD-2,CAMP_SAN_01,P12,62,50% OFF,52,72,,,,hyderabad,124,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3224,2232.0,Personal Care,-30.76923076923077,20.0,-18.06615776081425,-992.0,-38.54961832061068,-32.0,-51.612903225806456,38.46153846153847,Other,-992.0,-44.44444444444444,-30.76923076923077,3224.0,52.0,72.0,-30.76923076923077
