event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo
27c86c,STBLR-2,CAMP_DIW_01,P06,415,25% OFF,92,81,,,,bengaluru,173,Atliq_Fusion_Container_Set_of_3,103.75,38180,25211.25
f35446,STTRV-0,CAMP_DIW_01,P09,110,50% OFF,33,43,,,,trivandrum,76,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,3630,2365.0
4a42f9,STBLR-7,CAMP_DIW_01,P08,1190,BOGOF,49,186,,,,bengaluru,235,Atliq_Double_Bedsheet_set,595.0,58310,110670.0
9413a7,STHYD-3,CAMP_DIW_01,P11,190,50% OFF,80,124,,,,hyderabad,204,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,15200,11780.0
b97dfe,STBLR-2,CAMP_DIW_01,P07,300,BOGOF,56,196,,,,bengaluru,252,Atliq_Curtains,150.0,16800,29400.0
950a84,STBLR-9,CAMP_SAN_01,P11,190,50% OFF,52,73,,,,bengaluru,125,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9880,6935.0
686a37,STBLR-0,CAMP_SAN_01,P14,1020,BOGOF,85,350,,,,bengaluru,435,Atliq_waterproof_Immersion_Rod,510.0,86700,178500.0
f0500d,STCHE-6,CAMP_DIW_01,P09,110,50% OFF,66,82,,,,chennai,148,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7260,4510.0
c16abb,STCHE-7,CAMP_SAN_01,P08,1190,BOGOF,42,186,,,,chennai,228,Atliq_Double_Bedsheet_set,595.0,49980,110670.0
581ca5,STMDU-0,CAMP_SAN_01,P13,350,BOGOF,90,371,,,,madurai,461,Atliq_High_Glo_15W_LED_Bulb,175.0,31500,64925.0
36968d,STMDU-1,CAMP_SAN_01,P02,860,33% OFF,289,404,,,,madurai,693,Atliq_Sonamasuri_Rice (10KG),283.8,248540,232784.80000000002
f8a417,STCBE-4,CAMP_SAN_01,P12,62,50% OFF,37,53,,,,coimbatore,90,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,2294,1643.0
400cab,STCHE-4,CAMP_SAN_01,P02,860,33% OFF,642,918,,,,chennai,1560,Atliq_Sonamasuri_Rice (10KG),283.8,552120,528951.6000000001
ef7122,STMLR-1,CAMP_DIW_01,P15,3000,500 Cashback,211,614,,,,mangalore,825,Atliq_Home_Essential_8_Product_Combo,2500.0,633000,307000.0
66b476,STBLR-6,CAMP_DIW_01,P10,65,50% OFF,103,160,,,,bengaluru,263,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,6695,5200.0
5bbf38,STBLR-0,CAMP_DIW_01,P09,110,50% OFF,78,104,,,,bengaluru,182,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,8580,5720.0
e67501,STVSK-4,CAMP_SAN_01,P13,350,BOGOF,85,215,,,,visakhapatnam,300,Atliq_High_Glo_15W_LED_Bulb,175.0,29750,37625.0
3.14E+36,STCBE-4,CAMP_DIW_01,P04,290,25% OFF,252,226,,,,coimbatore,478,Atliq_Farm_Chakki_Atta (1KG),72.5,73080,49155.0
98d4e3,STMLR-2,CAMP_SAN_01,P13,350,BOGOF,70,281,,,,mangalore,351,Atliq_High_Glo_15W_LED_Bulb,175.0,24500,49175.0
60229b,STCBE-3,CAMP_DIW_01,P01,172,33% OFF,241,404,,,,coimbatore,645,Atliq_Masoor_Dal (1KG),56.760000000000005,41452,46556.96
35a25f,STBLR-9,CAMP_DIW_01,P11,190,50% OFF,75,98,,,,bengaluru,173,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,14250,9310.0
4cf56a,STBLR-9,CAMP_DIW_01,P04,290,25% OFF,311,304,,,,bengaluru,615,Atliq_Farm_Chakki_Atta (1KG),72.5,90190,66120.0
4d3722,STMLR-0,CAMP_DIW_01,P04,290,25% OFF,175,150,,,,mangalore,325,Atliq_Farm_Chakki_Atta (1KG),72.5,50750,32625.0
5e59a1,STTRV-0,CAMP_SAN_01,P05,55,25% OFF,12,11,,,,trivandrum,23,Atliq_Scrub_Sponge_For_Dishwash,13.75,660,453.75
0f8686,STVSK-0,CAMP_SAN_01,P07,300,BOGOF,24,92,,,,visakhapatnam,116,Atliq_Curtains,150.0,7200,13800.0
c092d4,STBLR-4,CAMP_DIW_01,P07,300,BOGOF,70,243,,,,bengaluru,313,Atliq_Curtains,150.0,21000,36450.0
24541f,STBLR-1,CAMP_SAN_01,P13,350,BOGOF,111,290,,,,bengaluru,401,Atliq_High_Glo_15W_LED_Bulb,175.0,38850,50750.0
8.31E+08,STCBE-2,CAMP_DIW_01,P08,1190,BOGOF,33,129,,,,coimbatore,162,Atliq_Double_Bedsheet_set,595.0,39270,76755.0
ebbe5d,STCHE-2,CAMP_SAN_01,P06,415,25% OFF,25,22,,,,chennai,47,Atliq_Fusion_Container_Set_of_3,103.75,10375,6847.5
2ae8b8,STCBE-2,CAMP_SAN_01,P10,50,25% OFF,22,18,,,,coimbatore,40,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1100,675.0
dafaa4,STVJD-1,CAMP_SAN_01,P05,55,25% OFF,13,9,,,,vijayawada,22,Atliq_Scrub_Sponge_For_Dishwash,13.75,715,371.25
4f757f,STMYS-1,CAMP_SAN_01,P13,350,BOGOF,129,540,,,,mysuru,669,Atliq_High_Glo_15W_LED_Bulb,175.0,45150,94500.0
0894b7,STCHE-3,CAMP_SAN_01,P08,1190,BOGOF,46,203,,,,chennai,249,Atliq_Double_Bedsheet_set,595.0,54740,120785.0
a80b87,STVSK-0,CAMP_DIW_01,P11,190,50% OFF,49,76,,,,visakhapatnam,125,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,9310,7220.0
3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,25% OFF,66,62,,,,hyderabad,128,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,5940,4185.0
6ed2f5,STBLR-4,CAMP_DIW_01,P13,350,BOGOF,84,285,,,,bengaluru,369,Atliq_High_Glo_15W_LED_Bulb,175.0,29400,49875.0
1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,50% OFF,67,95,,,,chennai,162,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4154,2945.0
855f49,STBLR-3,CAMP_SAN_01,P04,370,BOGOF,481,1890,,,,bengaluru,2371,Atliq_Farm_Chakki_Atta (1KG),185.0,177970,349650.0
4a8c38,STCHE-0,CAMP_SAN_01,P04,370,BOGOF,469,1861,,,,chennai,2330,Atliq_Farm_Chakki_Atta (1KG),185.0,173530,344285.0
1a1a02,STBLR-0,CAMP_SAN_01,P04,370,BOGOF,465,2064,,,,bengaluru,2529,Atliq_Farm_Chakki_Atta (1KG),185.0,172050,381840.0
1a4a61,STCHE-1,CAMP_SAN_01,P06,415,25% OFF,36,29,,,,chennai,65,Atliq_Fusion_Container_Set_of_3,103.75,14940,9026.25
aeed36,STBLR-6,CAMP_SAN_01,P12,62,50% OFF,54,83,,,,bengaluru,137,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3348,2573.0
e23132,STVJD-0,CAMP_DIW_01,P08,1190,BOGOF,26,86,,,,vijayawada,112,Atliq_Double_Bedsheet_set,595.0,30940,51170.0
d76198,STCHE-4,CAMP_DIW_01,P08,1190,BOGOF,54,213,,,,chennai,267,Atliq_Double_Bedsheet_set,595.0,64260,126735.0
0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,,,,mangalore,51,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,3990,2850.0
ce39e4,STMLR-1,CAMP_DIW_01,P13,350,BOGOF,42,145,,,,mangalore,187,Atliq_High_Glo_15W_LED_Bulb,175.0,14700,25375.0
8869,STCBE-4,CAMP_SAN_01,P13,350,BOGOF,75,200,,,,coimbatore,275,Atliq_High_Glo_15W_LED_Bulb,175.0,26250,35000.0
fcf54a,STCHE-7,CAMP_DIW_01,P04,290,25% OFF,348,334,,,,chennai,682,Atliq_Farm_Chakki_Atta (1KG),72.5,100920,72645.0
0b9826,STHYD-6,CAMP_DIW_01,P11,190,50% OFF,57,71,,,,hyderabad,128,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,10830,6745.0
fbab9b,STMYS-1,CAMP_DIW_01,P01,172,33% OFF,334,591,,,,mysuru,925,Atliq_Masoor_Dal (1KG),56.760000000000005,57448,68106.84
e2c229,STTRV-1,CAMP_SAN_01,P15,3000,500 Cashback,54,125,,,,trivandrum,179,Atliq_Home_Essential_8_Product_Combo,2500.0,162000,62500.0
2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,,,,visakhapatnam,126,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5500,4180.0
171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,,,,trivandrum,250,Atliq_Home_Essential_8_Product_Combo,2500.0,237000,85500.0
ace471,STMDU-0,CAMP_SAN_01,P04,370,BOGOF,273,1201,,,,madurai,1474,Atliq_Farm_Chakki_Atta (1KG),185.0,101010,222185.0
a26e60,STTRV-1,CAMP_DIW_01,P13,350,BOGOF,36,122,,,,trivandrum,158,Atliq_High_Glo_15W_LED_Bulb,175.0,12600,21350.0
cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,BOGOF,106,424,,,,chennai,530,Atliq_waterproof_Immersion_Rod,510.0,108120,216240.0
ba72b1,STMDU-1,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,madurai,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0
e89f85,STCBE-1,CAMP_SAN_01,P05,55,25% OFF,25,18,,,,coimbatore,43,Atliq_Scrub_Sponge_For_Dishwash,13.75,1375,742.5
c95efb,STBLR-7,CAMP_DIW_01,P15,3000,500 Cashback,416,1389,,,,bengaluru,1805,Atliq_Home_Essential_8_Product_Combo,2500.0,1248000,694500.0
dec49d,STMDU-2,CAMP_SAN_01,P05,55,25% OFF,21,17,,,,madurai,38,Atliq_Scrub_Sponge_For_Dishwash,13.75,1155,701.25
a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,,,,mysuru,127,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3720,2077.0
5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,,,,chennai,213,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,10340,6545.0
f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,BOGOF,111,429,,,,bengaluru,540,Atliq_waterproof_Immersion_Rod,510.0,113220,218790.0
0ee55a,STHYD-5,CAMP_DIW_01,P06,415,25% OFF,82,80,,,,hyderabad,162,Atliq_Fusion_Container_Set_of_3,103.75,34030,24900.0
1192bc,STCBE-4,CAMP_DIW_01,P11,190,50% OFF,59,79,,,,coimbatore,138,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,11210,7505.0
be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,,,,trivandrum,122,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3348,2108.0
6bb477,STHYD-1,CAMP_DIW_01,P04,290,25% OFF,318,276,,,,hyderabad,594,Atliq_Farm_Chakki_Atta (1KG),72.5,92220,60030.0
a2d32f,STVSK-3,CAMP_SAN_01,P09,90,25% OFF,39,31,,,,visakhapatnam,70,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,3510,2092.5
5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,,,,mangalore,161,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4402,2790.0
802dfa,STBLR-3,CAMP_SAN_01,P07,300,BOGOF,54,217,,,,bengaluru,271,Atliq_Curtains,150.0,16200,32550.0
0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,BOGOF,29,115,,,,mysuru,144,Atliq_Double_Bedsheet_set,595.0,34510,68425.0
f013a9,STMYS-2,CAMP_SAN_01,P14,1020,BOGOF,105,276,,,,mysuru,381,Atliq_waterproof_Immersion_Rod,510.0,107100,140760.0
ea916f,STTRV-0,CAMP_SAN_01,P10,50,25% OFF,18,16,,,,trivandrum,34,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,900,600.0
2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,25% OFF,110,96,,,,hyderabad,206,Atliq_Scrub_Sponge_For_Dishwash,13.75,6050,3960.0
bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,,,,hyderabad,172,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,12920,9880.0
feadc3,STCBE-0,CAMP_SAN_01,P05,55,25% OFF,21,19,,,,coimbatore,40,Atliq_Scrub_Sponge_For_Dishwash,13.75,1155,783.75
f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,,,,mangalore,186,Atliq_Home_Essential_8_Product_Combo,2500.0,174000,64000.0
f25735,STBLR-3,CAMP_DIW_01,P09,110,50% OFF,66,85,,,,bengaluru,151,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7260,4675.0
5729c0,STMYS-2,CAMP_SAN_01,P04,370,BOGOF,240,636,,,,mysuru,876,Atliq_Farm_Chakki_Atta (1KG),185.0,88800,117660.0
cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,,,,hyderabad,632,Atliq_Masoor_Dal (1KG),56.760000000000005,43000,44021.68
60ba75,STVJD-0,CAMP_SAN_01,P13,350,BOGOF,60,234,,,,vijayawada,294,Atliq_High_Glo_15W_LED_Bulb,175.0,21000,40950.0
6bce12,STMYS-0,CAMP_SAN_01,P07,300,BOGOF,46,120,,,,mysuru,166,Atliq_Curtains,150.0,13800,18000.0
25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,,,,mysuru,163,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,13300,8835.0
1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,,,,mangalore,1106,Atliq_Farm_Chakki_Atta (1KG),185.0,81400,163910.0
f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,BOGOF,28,92,,,,trivandrum,120,Atliq_Double_Bedsheet_set,595.0,33320,54740.0
802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,,,,bengaluru,1376,Atliq_Home_Essential_8_Product_Combo,2500.0,1107000,503500.0
4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,,,,hyderabad,235,Atliq_Curtains,150.0,17700,26400.0
4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,,,,visakhapatnam,204,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4960,3844.0
9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,,,,trivandrum,76,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,6270,4085.0
f1421a,STMDU-2,CAMP_SAN_01,P09,90,25% OFF,49,39,,,,madurai,88,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4410,2632.5
fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,,,,mysuru,51,Atliq_Fusion_Container_Set_of_3,103.75,11620,7158.75
18c9f4,STBLR-1,CAMP_DIW_01,P03,156,25% OFF,385,369,,,,bengaluru,754,Atliq_Suflower_Oil (1L),39.0,60060,43173.0
2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,,,,chennai,68,Atliq_Fusion_Container_Set_of_3,103.75,16600,8715.0
4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,,,,mangalore,575,Atliq_Sonamasuri_Rice (10KG),283.8,208980,191298.40000000002
d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,,,,mangalore,87,Atliq_Scrub_Sponge_For_Dishwash,13.75,2585,1650.0
30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,,,,bengaluru,215,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,15960,12445.0
e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,,,,bengaluru,284,Atliq_Curtains,150.0,18900,33150.0
e78335,STMDU-1,CAMP_DIW_01,P03,156,25% OFF,281,244,,,,madurai,525,Atliq_Suflower_Oil (1L),39.0,43836,28548.0
a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,,,,bengaluru,102,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8170,5605.0
250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,,,,chennai,578,Atliq_Masoor_Dal (1KG),56.760000000000005,40764,39296.84
62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,,,,madurai,28,Atliq_Scrub_Sponge_For_Dishwash,13.75,880,495.0
8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,,,,coimbatore,207,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6076,3379.0
6bf19b,STTRV-1,CAMP_DIW_01,P04,290,25% OFF,169,160,,,,trivandrum,329,Atliq_Farm_Chakki_Atta (1KG),72.5,49010,34800.0
10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,,,,mysuru,148,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3782,2697.0
bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,,,,coimbatore,92,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,6840,5320.0
bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,,,,visakhapatnam,314,Atliq_waterproof_Immersion_Rod,510.0,65280,127500.0
ebd35e,STBLR-8,CAMP_DIW_01,P04,290,25% OFF,323,251,,,,bengaluru,574,Atliq_Farm_Chakki_Atta (1KG),72.5,93670,54592.5
b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,,,,mysuru,326,Atliq_Home_Essential_8_Product_Combo,2500.0,354000,104000.0
b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,,,,visakhapatnam,446,Atliq_Farm_Chakki_Atta (1KG),72.5,68440,45675.0
657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,,,,chennai,294,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,7812,5208.0
f41ca1,STCBE-2,CAMP_DIW_01,P07,300,BOGOF,42,166,,,,coimbatore,208,Atliq_Curtains,150.0,12600,24900.0
4d8607,STCHE-0,CAMP_DIW_01,P03,156,25% OFF,323,293,,,,chennai,616,Atliq_Suflower_Oil (1L),39.0,50388,34281.0
ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,,,,vijayawada,97,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,7980,5225.0
c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,,,,chennai,574,Atliq_High_Glo_15W_LED_Bulb,175.0,40950,79975.0
a9d059,STCHE-7,CAMP_DIW_01,P14,1020,BOGOF,50,202,,,,chennai,252,Atliq_waterproof_Immersion_Rod,510.0,51000,103020.0
f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,,,,visakhapatnam,108,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5500,3190.0
de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,,,,chennai,54,Atliq_Scrub_Sponge_For_Dishwash,13.75,1540,1072.5
eae38f,STVJD-1,CAMP_SAN_01,P13,350,BOGOF,73,286,,,,vijayawada,359,Atliq_High_Glo_15W_LED_Bulb,175.0,25550,50050.0
1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,BOGOF,52,178,,,,bengaluru,230,Atliq_waterproof_Immersion_Rod,510.0,53040,90780.0
7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,,,,bengaluru,44,Atliq_Scrub_Sponge_For_Dishwash,13.75,1320,825.0
f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,,,,visakhapatnam,827,Atliq_Sonamasuri_Rice (10KG),283.8,258860,303081.2
cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,BOGOF,100,396,,,,hyderabad,496,Atliq_waterproof_Immersion_Rod,510.0,102000,201960.0
15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,,,,mysuru,178,Atliq_Scrub_Sponge_For_Dishwash,13.75,5170,3465.0
8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,BOGOF,37,156,,,,bengaluru,193,Atliq_Double_Bedsheet_set,595.0,44030,92820.0
fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,,,,bengaluru,61,Atliq_Fusion_Container_Set_of_3,103.75,14110,8403.75
ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,,,,hyderabad,716,Atliq_Masoor_Dal (1KG),56.760000000000005,48332,50129.399999999994
e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,,,,hyderabad,837,Atliq_Masoor_Dal (1KG),56.760000000000005,54352,60040.04
32b8a7,STBLR-2,CAMP_DIW_01,P03,156,25% OFF,378,343,,,,bengaluru,721,Atliq_Suflower_Oil (1L),39.0,58968,40131.0
3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,,,,bengaluru,944,Atliq_Sonamasuri_Rice (10KG),283.8,327660,324400.60000000003
75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,,,,chennai,49,Atliq_Fusion_Container_Set_of_3,103.75,11205,6847.5
df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,,,,bengaluru,46,Atliq_Scrub_Sponge_For_Dishwash,13.75,1375,866.25
3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,,,,madurai,180,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,5394,2883.0
d730ac,STCHE-0,CAMP_SAN_01,P06,415,25% OFF,31,26,,,,chennai,57,Atliq_Fusion_Container_Set_of_3,103.75,12865,8092.5
8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,,,,chennai,141,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,4154,2294.0
fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,,,,visakhapatnam,101,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,8170,5510.0
fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,,,,bengaluru,320,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,8742,5549.0
cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,,,,mysuru,708,Atliq_Sonamasuri_Rice (10KG),283.8,276920,222413.2
f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,,,,chennai,175,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,9350,4950.0
1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,,,,visakhapatnam,37,Atliq_Fusion_Container_Set_of_3,103.75,9130,4668.75
2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,,,,madurai,298,Atliq_High_Glo_15W_LED_Bulb,175.0,21350,41475.0
e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,,,,bengaluru,1535,Atliq_Suflower_Oil (1L),100.0,61800,122600.0
46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,,,,visakhapatnam,220,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6510,3565.0
63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,,,,chennai,233,Atliq_Double_Bedsheet_set,595.0,55930,110670.0
6ae178,STCHE-7,CAMP_SAN_01,P10,50,25% OFF,30,28,,,,chennai,58,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1500,1050.0
367e8d,STCBE-2,CAMP_SAN_01,P07,300,BOGOF,30,123,,,,coimbatore,153,Atliq_Curtains,150.0,9000,18450.0
0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,BOGOF,47,163,,,,madurai,210,Atliq_High_Glo_15W_LED_Bulb,175.0,16450,28525.0
d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,,,,madurai,686,Atliq_Sonamasuri_Rice (10KG),283.8,258860,221837.00000000003
9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,,,,hyderabad,98,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4860,2970.0
5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,,,,bengaluru,369,Atliq_Home_Essential_8_Product_Combo,2500.0,354000,125500.0
e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,,,,visakhapatnam,533,Atliq_Masoor_Dal (1KG),56.760000000000005,36292,37107.28
06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,,,,madurai,101,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,5170,2970.0
eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,,,,mangalore,143,Atliq_Home_Essential_8_Product_Combo,2500.0,162000,44500.0
ff9fa7,STBLR-9,CAMP_SAN_01,P06,415,25% OFF,43,40,,,,bengaluru,83,Atliq_Fusion_Container_Set_of_3,103.75,17845,12450.0
669d35,STCHE-1,CAMP_DIW_01,P12,62,50% OFF,108,124,,,,chennai,232,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,6696,3844.0
546cc3,STHYD-3,CAMP_SAN_01,P01,172,33% OFF,312,483,,,,hyderabad,795,Atliq_Masoor_Dal (1KG),56.760000000000005,53664,55660.92
e7bb4f,STMDU-2,CAMP_DIW_01,P13,350,BOGOF,45,148,,,,madurai,193,Atliq_High_Glo_15W_LED_Bulb,175.0,15750,25900.0
c4006c,STCBE-3,CAMP_DIW_01,P15,3000,500 Cashback,243,724,,,,coimbatore,967,Atliq_Home_Essential_8_Product_Combo,2500.0,729000,362000.0
8e1636,STBLR-4,CAMP_SAN_01,P15,3000,500 Cashback,109,249,,,,bengaluru,358,Atliq_Home_Essential_8_Product_Combo,2500.0,327000,124500.0
284539,STCHE-3,CAMP_SAN_01,P03,200,BOGOF,384,1678,,,,chennai,2062,Atliq_Suflower_Oil (1L),100.0,76800,167800.0
84aa9b,STCHE-0,CAMP_SAN_01,P02,860,33% OFF,424,580,,,,chennai,1004,Atliq_Sonamasuri_Rice (10KG),283.8,364640,334196.0
fe1a8b,STBLR-8,CAMP_SAN_01,P15,3000,500 Cashback,126,278,,,,bengaluru,404,Atliq_Home_Essential_8_Product_Combo,2500.0,378000,139000.0
440bd9,STBLR-0,CAMP_SAN_01,P13,350,BOGOF,129,528,,,,bengaluru,657,Atliq_High_Glo_15W_LED_Bulb,175.0,45150,92400.0
63ef11,STCBE-4,CAMP_SAN_01,P09,90,25% OFF,46,38,,,,coimbatore,84,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4140,2565.0
0312a8,STCHE-7,CAMP_DIW_01,P15,3000,500 Cashback,393,1375,,,,chennai,1768,Atliq_Home_Essential_8_Product_Combo,2500.0,1179000,687500.0
4b8e08,STHYD-1,CAMP_SAN_01,P11,190,50% OFF,37,41,,,,hyderabad,78,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,7030,3895.0
b94bda,STMYS-0,CAMP_DIW_01,P13,350,BOGOF,56,168,,,,mysuru,224,Atliq_High_Glo_15W_LED_Bulb,175.0,19600,29400.0
